"id","breath_id","R","C","time_step","u_in","u_out"
223,11,50,10,2.135777473449707,4.794332473168911,1
224,11,50,10,2.1701295375823975,4.826790716099609,1
225,11,50,10,2.2051923274993896,4.854643892221333,1
226,11,50,10,2.239497184753418,4.8775549496185855,1
227,11,50,10,2.273484468460083,4.896690850688409,1
228,11,50,10,2.308412790298462,4.9132453227927115,1
229,11,50,10,2.342756748199463,4.926933897596016,1
230,11,50,10,2.3767731189727783,4.938361745651873,1
231,11,50,10,2.411900281906128,4.948290222928503,1
232,11,50,10,2.4459078311920166,4.956375927094804,1
233,11,50,10,2.480269432067871,4.963262386381183,1
234,11,50,10,2.515446424484253,4.969187632167598,1
235,11,50,10,2.5497946739196777,4.974049914219805,1
236,11,50,10,2.5841469764709473,4.978145356798976,1
237,11,50,10,2.6190578937530518,4.981645792935649,1
238,11,50,10,2.653341054916382,4.984537109219039,1
239,11,50,10,2.687727689743042,4.986979697941553,1
240,11,50,10,2.7226693630218506,4.989066828009017,1
241,24,50,10,0.0,1.2038117911024517,0
242,24,50,10,0.03426170349121094,3.150062824512673,0
243,24,50,10,0.06798410415649414,4.90022410324064,0
244,24,50,10,0.10228681564331055,6.484965190472597,0
245,24,50,10,0.1359996795654297,7.846378016126623,0
246,24,50,10,0.16945815086364746,9.015768847252762,0
247,24,50,10,0.20393848419189453,10.016141593093145,0
248,24,50,10,0.2376391887664795,10.843369487524123,0
249,24,50,10,0.27103161811828613,11.497285579297294,0
250,24,50,10,0.3056039810180664,12.030496792594976,0
251,24,50,10,0.3397092819213867,12.42864422563568,0
252,24,50,10,0.3732419013977051,12.70271414134876,0
253,24,50,10,0.40779829025268555,12.87145509897469,0
254,24,50,10,0.4416530132293701,12.990620220367122,0
255,24,50,10,0.475205659866333,13.088875792100062,0
256,24,50,10,0.5097191333770752,10.737205170941861,0
257,24,50,10,0.5431027412414551,8.400862482104529,0
258,24,50,10,0.576690673828125,6.111596587429149,0
259,24,50,10,0.6112406253814697,3.77492023254133,0
260,24,50,10,0.6451036930084229,2.0754905086186923,0
261,24,50,10,0.6784982681274414,4.393322825107903,0
262,24,50,10,0.7129290103912354,6.703320414967381,0
263,24,50,10,0.7466518878936768,8.879275244480898,0
264,24,50,10,0.7802343368530273,10.925548671976484,0
265,24,50,10,0.8147115707397461,12.368708764975791,0
266,24,50,10,0.8483114242553711,11.898937809503291,0
267,24,50,10,0.881812572479248,11.420227902595547,0
268,24,50,10,0.9161336421966553,10.997429170651163,0
269,24,50,10,0.9496338367462158,10.566511668783502,0
270,24,50,10,0.9830136299133301,10.120017266199003,0
271,24,50,10,1.017531394958496,9.569571885477956,1
272,24,50,10,1.0510764122009277,8.932888434674505,1
273,24,50,10,1.0845353603363037,9.318515468814585,1
274,24,50,10,1.118877649307251,9.701040195461069,1
275,24,50,10,1.1523370742797852,10.008217378293942,1
276,24,50,10,1.185884714126587,10.201220148716569,1
277,24,50,10,1.2204151153564453,10.303161222027626,1
278,24,50,10,1.2542197704315186,10.321618261079584,1
279,24,50,10,1.2876567840576172,10.243822719843937,1
280,24,50,10,1.3220834732055664,10.004121403213908,1
281,24,50,10,1.3555777072906494,9.646141063228672,1
282,24,50,10,1.3891377449035645,9.29391299852297,1
283,24,50,10,1.4234075546264648,8.802868740433787,1
284,24,50,10,1.4568123817443848,8.21986900948168,1
285,24,50,10,1.4901177883148193,7.606407578245214,1
286,24,50,10,1.5248908996582031,6.965924484920512,1
287,24,50,10,1.5587987899780273,6.389971704047293,1
288,24,50,10,1.5922861099243164,5.883344583350189,1
289,24,50,10,1.6267163753509521,5.386951516092432,1
290,24,50,10,1.6601779460906982,4.952423778750999,1
291,24,50,10,1.693678855895996,4.588849072806179,1
292,24,50,10,1.7280631065368652,4.235174824861259,1
293,24,50,10,1.7615900039672852,3.9031544342119826,1
294,24,50,10,1.7951231002807617,3.5963628931875595,1
295,24,50,10,1.8297088146209717,3.3095089342287136,1
296,24,50,10,1.8633975982666016,3.0477320118035283,1
297,24,50,10,1.8968658447265625,2.786342165348353,1
298,24,50,10,1.9312453269958496,2.55772451630796,1
299,24,50,10,1.964820146560669,2.3573540667469257,1
300,24,50,10,1.9982538223266602,2.1747379224424157,1
301,24,50,10,2.032740354537964,1.9849167188030261,1
302,24,50,10,2.066298723220825,1.829508612122272,1
303,24,50,10,2.099762201309204,1.7019007800264052,1
304,24,50,10,2.134279251098633,1.5787751791212876,1
305,24,50,10,2.168071985244751,1.4703150154122757,1
306,24,50,10,2.2015247344970703,1.382905063845616,1
307,24,50,10,2.235912322998047,1.2988344096343103,1
308,24,50,10,2.2693796157836914,1.222146747970554,1
309,24,50,10,2.302762031555176,1.1504409976320293,1
310,24,50,10,2.337193250656128,1.099364376875276,1
311,24,50,10,2.370661735534668,1.0572413164282328,1
312,24,50,10,2.4040884971618652,1.0134016579125935,1
313,24,50,10,2.438845157623291,0.9753498611101646,1
314,24,50,10,2.4726357460021973,0.9451479107815316,1
315,24,50,10,2.5060832500457764,0.9171270632654782,1
316,24,50,10,2.5405030250549316,0.9082603431600587,1
317,24,50,10,2.574083089828491,0.900154337350811,1
318,24,50,10,2.607560396194458,0.9014035987734123,1
319,24,50,10,2.6419436931610107,0.9026041134391094,1
320,24,50,10,2.675476551055908,0.9125384111122943,1
321,31,20,50,0.0,100.0,0
322,31,20,50,0.03407931327819824,58.1927529858534,0
323,31,20,50,0.06800532341003418,12.083520278070807,0
324,31,20,50,0.10205936431884766,13.780550760971028,0
325,31,20,50,0.1359727382659912,48.68722093781237,0
326,31,20,50,0.17011713981628418,23.39291371257353,0
327,31,20,50,0.2039778232574463,5.957593874038945,0
328,31,20,50,0.23807716369628906,44.79498262332375,0
329,31,20,50,0.27208614349365234,38.06918337701753,0
330,31,20,50,0.3061647415161133,0.0,0
331,31,20,50,0.3400590419769287,45.96107282552265,0
332,31,20,50,0.3740863800048828,46.55079898349273,0
333,31,20,50,0.4080824851989746,0.0,0
334,31,20,50,0.4422008991241455,24.60205700875852,0
335,31,20,50,0.4760897159576416,48.25130670132158,0
336,31,20,50,0.5102531909942627,0.0,0
337,31,20,50,0.5442042350769043,21.805943687260985,0
338,31,20,50,0.5781831741333008,40.38622857163145,0
339,31,20,50,0.6121201515197754,0.0,0
340,31,20,50,0.6461343765258789,21.249202565579274,0
341,31,20,50,0.6799306869506836,34.76281926165238,0
342,31,20,50,0.7140820026397705,0.0,0
343,31,20,50,0.7480535507202148,18.432484752084786,0
344,31,20,50,0.7822141647338867,29.692840107909017,0
345,31,20,50,0.8160972595214844,0.0,0
346,31,20,50,0.8501174449920654,15.61069562978686,0
347,31,20,50,0.8842413425445557,23.492215259461023,0
348,31,20,50,0.9182384014129639,0.0,0
349,31,20,50,0.952134370803833,16.16075842584211,0
350,31,20,50,0.9862773418426514,0.0,1
351,31,20,50,1.0202536582946777,0.0,1
352,31,20,50,1.0544209480285645,0.0,1
353,31,20,50,1.08833646774292,0.0,1
354,31,20,50,1.1223273277282715,0.0,1
355,31,20,50,1.156304121017456,0.0,1
356,31,20,50,1.1903033256530762,0.0,1
357,31,20,50,1.224494457244873,0.0,1
358,31,20,50,1.2585818767547607,0.0,1
359,31,20,50,1.2924096584320068,0.0,1
360,31,20,50,1.3265666961669922,0.0,1
361,31,20,50,1.360590934753418,0.0,1
362,31,20,50,1.394723653793335,0.0,1
363,31,20,50,1.4286730289459229,0.0,1
364,31,20,50,1.4628078937530518,0.0,1
365,31,20,50,1.4967560768127441,0.6372481507624655,1
366,31,20,50,1.5309491157531738,1.3228506397079114,1
367,31,20,50,1.5648374557495117,1.8959859719318395,1
368,31,20,50,1.5990431308746338,2.383944246057464,1
369,31,20,50,1.6330504417419434,2.7930064788026208,1
370,31,20,50,1.6669714450836182,3.137301626256974,1
371,31,20,50,1.7012217044830322,3.4304720929508714,1
372,31,20,50,1.7351868152618408,3.6756135122412443,1
373,31,20,50,1.7694659233093262,3.884219919715051,1
374,31,20,50,1.803419589996338,4.058437499919024,1
375,31,20,50,1.837620735168457,4.206435356013413,1
376,31,20,50,1.8716015815734863,4.330433310198139,1
377,31,20,50,1.9058480262756348,4.435805783332789,1
378,31,20,50,1.9397549629211426,4.523787651624447,1
379,31,20,50,1.973721981048584,4.59817013640365,1
380,31,20,50,2.0078649520874023,4.661232538084531,1
381,31,20,50,2.042017698287964,4.714412007089289,1
382,31,20,50,2.0759127140045166,4.758932950287769,1
383,31,20,50,2.1099531650543213,4.796661342187258,1
384,31,20,50,2.1439075469970703,4.828411195273,1
385,31,20,50,2.178107976913452,4.855381564479382,1
386,31,20,50,2.2120070457458496,4.87792892578155,1
387,31,20,50,2.2460148334503174,4.897016939644036,1
388,31,20,50,2.279954671859741,4.913090676188089,1
389,31,20,50,2.314093589782715,4.9267285725174705,1
390,31,20,50,2.348362445831299,4.938266517476043,1
391,31,20,50,2.3819971084594727,4.947822407666031,1
392,31,20,50,2.415842056274414,4.955945460605765,1
393,31,20,50,2.4499785900115967,4.962858099370931,1
394,31,20,50,2.483917236328125,4.968655071058227,1
395,31,20,50,2.5180680751800537,4.973575323129907,1
396,31,20,50,2.552009344100952,4.977699882246291,1
397,31,20,50,2.5862128734588623,4.981205311335058,1
398,31,20,50,2.620192289352417,4.984141950399587,1
399,31,20,50,2.6541922092437744,4.986621116133471,1
400,31,20,50,2.6882638931274414,4.988716751256767,1
401,33,50,50,0.0,0.7211939124447642,0
402,33,50,50,0.035231828689575195,4.475965059361405,0
403,33,50,50,0.06937718391418457,7.648632335548021,0
404,33,50,50,0.10350894927978516,10.266972104202242,0
405,33,50,50,0.13849592208862305,12.37080371520674,0
406,33,50,50,0.17254400253295898,13.938044987717928,0
407,33,50,50,0.20682191848754883,15.053804085193574,0
408,33,50,50,0.24185752868652344,15.778883583381822,0
409,33,50,50,0.2761986255645752,16.136677341267774,0
410,33,50,50,0.31052231788635254,16.20035495719198,0
411,33,50,50,0.34561705589294434,16.006653216780187,0
412,33,50,50,0.3799171447753906,15.643366176888206,0
413,33,50,50,0.4142272472381592,15.425151608476181,0
414,33,50,50,0.44938111305236816,15.624130186515679,0
415,33,50,50,0.48361992835998535,15.796861622586725,0
416,33,50,50,0.5175693035125732,15.854675442163067,0
417,33,50,50,0.5526149272918701,16.113058576944084,0
418,33,50,50,0.5866756439208984,16.276426068894683,0
419,33,50,50,0.6207690238952637,16.09742382116957,0
420,33,50,50,0.6558854579925537,15.64833938801036,0
421,33,50,50,0.6899471282958984,15.249492926381029,0
422,33,50,50,0.7240087985992432,15.145110372987196,0
423,33,50,50,0.7592201232910156,15.081304939079548,0
424,33,50,50,0.7932515144348145,14.754765251446385,0
425,33,50,50,0.8273322582244873,14.448619371460476,0
426,33,50,50,0.8623239994049072,14.430740596727958,0
427,33,50,50,0.8962686061859131,14.423438121693197,0
428,33,50,50,0.9305717945098877,14.145721133409829,0
429,33,50,50,0.9656317234039307,13.696213932648403,0
430,33,50,50,1.0000255107879639,0.0,1
431,33,50,50,1.0342910289764404,0.0,1
432,33,50,50,1.0695953369140625,0.0,1
433,33,50,50,1.103907823562622,0.0,1
434,33,50,50,1.1381707191467285,0.0,1
435,33,50,50,1.1733002662658691,0.0,1
436,33,50,50,1.2076034545898438,0.0,1
437,33,50,50,1.2416083812713623,0.0,1
438,33,50,50,1.2767086029052734,0.0,1
439,33,50,50,1.3109464645385742,0.0,1
440,33,50,50,1.3450114727020264,0.0,1
441,33,50,50,1.3800928592681885,0.0,1
442,33,50,50,1.414430856704712,0.0,1
443,33,50,50,1.4486818313598633,0.0,1
444,33,50,50,1.4839801788330078,0.20469566743115286,1
445,33,50,50,1.518340826034546,0.9616591010639897,1
446,33,50,50,1.552433967590332,1.594580166000115,1
447,33,50,50,1.587836742401123,2.1470476875501436,1
448,33,50,50,1.6221578121185303,2.596925381195047,1
449,33,50,50,1.6562964916229248,2.974015792047165,1
450,33,50,50,1.691688060760498,3.3025998355860455,1
451,33,50,50,1.7259900569915771,3.570123918447043,1
452,33,50,50,1.760094404220581,3.7942930829104564,1
453,33,50,50,1.7953829765319824,3.989320187055511,1
454,33,50,50,1.8294446468353271,4.1475878840714575,1
455,33,50,50,1.863569974899292,4.281300395838693,1
456,33,50,50,1.8985435962677002,4.396602992774013,1
457,33,50,50,1.9326059818267822,4.491093941269439,1
458,33,50,50,1.966907024383545,4.571299634456512,1
459,33,50,50,2.0022573471069336,4.640754279465954,1
460,33,50,50,2.0364670753479004,4.697234683784483,1
461,33,50,50,2.0705838203430176,4.744716613812097,1
462,33,50,50,2.1059043407440186,4.786043730827114,1
463,33,50,50,2.1399669647216797,4.819549135010293,1
464,33,50,50,2.1742515563964844,4.847976431276454,1
465,33,50,50,2.2093942165374756,4.872473744930531,1
466,33,50,50,2.24360990524292,4.892526551970424,1
467,33,50,50,2.2777950763702393,4.909412343110132,1
468,33,50,50,2.312915325164795,4.924001262950667,1
469,33,50,50,2.3470919132232666,4.93593912634998,1
470,33,50,50,2.381418228149414,4.946042202811942,1
471,33,50,50,2.416440963745117,4.954709897105234,1
472,33,50,50,2.4504332542419434,4.961788860731548,1
473,33,50,50,2.484744071960449,4.967812667053526,1
474,33,50,50,2.5200719833374023,4.973024381715958,1
475,33,50,50,2.554169178009033,4.977252677227211,1
476,33,50,50,2.588310956954956,4.9808224837648165,1
477,33,50,50,2.623718023300171,4.983934032229202,1
478,33,50,50,2.6580381393432617,4.986467385625601,1
479,33,50,50,2.692126512527466,4.988588053040437,1
480,33,50,50,2.7274718284606934,4.990436687088458,1
481,38,5,20,0.0,59.18356426085788,0
482,38,5,20,0.03271484375,61.741589028268635,0
483,38,5,20,0.06429624557495117,59.242322619635914,0
484,38,5,20,0.09601807594299316,56.31445934024047,0
485,38,5,20,0.12767934799194336,53.57117174993928,0
486,38,5,20,0.1603717803955078,50.55204042690721,0
487,38,5,20,0.1920466423034668,47.333749990390544,0
488,38,5,20,0.22360515594482422,44.20921464191599,0
489,38,5,20,0.2552511692047119,40.56185347834545,0
490,38,5,20,0.28763461112976074,36.87499687946037,0
491,38,5,20,0.31936216354370117,33.40588887428606,0
492,38,5,20,0.35105419158935547,29.659356184724487,0
493,38,5,20,0.3827848434448242,25.611279489538042,0
494,38,5,20,0.4152238368988037,21.754779413391493,0
495,38,5,20,0.4468202590942383,18.291744388157845,0
496,38,5,20,0.47855615615844727,17.869351756860276,0
497,38,5,20,0.5102307796478271,16.97415196603838,0
498,38,5,20,0.5428750514984131,16.288861093769526,0
499,38,5,20,0.5744669437408447,15.55201402518244,0
500,38,5,20,0.606067419052124,14.59291203532852,0
501,38,5,20,0.6378166675567627,13.720787434952534,0
502,38,5,20,0.6701691150665283,12.624851018286286,0
503,38,5,20,0.7017972469329834,11.80290798980381,0
504,38,5,20,0.7334070205688477,10.797564612090248,0
505,38,5,20,0.7650759220123291,9.916306422230152,0
506,38,5,20,0.7974987030029297,9.006800908014114,0
507,38,5,20,0.8293406963348389,7.929125518218733,0
508,38,5,20,0.8609397411346436,7.151277630393722,0
509,38,5,20,0.8926029205322266,6.219318024529909,0
510,38,5,20,0.9253115653991699,5.421852238020712,0
511,38,5,20,0.957024097442627,4.657216324061832,0
512,38,5,20,0.9886674880981445,0.0,1
513,38,5,20,1.0203938484191895,0.0,1
514,38,5,20,1.0530881881713867,0.0,1
515,38,5,20,1.0848042964935303,0.0,1
516,38,5,20,1.1164159774780273,0.0,1
517,38,5,20,1.148056983947754,0.0,1
518,38,5,20,1.1807615756988525,0.0,1
519,38,5,20,1.2123911380767822,0.0,1
520,38,5,20,1.2441093921661377,0.0,1
521,38,5,20,1.2757809162139893,0.0,1
522,38,5,20,1.3084423542022705,0.0,1
523,38,5,20,1.340036153793335,0.0,1
524,38,5,20,1.3717145919799805,0.0,1
525,38,5,20,1.4034013748168945,0.0,1
526,38,5,20,1.435866355895996,0.0,1
527,38,5,20,1.4675958156585693,0.0,1
528,38,5,20,1.4992287158966064,0.48945835756481537,1
529,38,5,20,1.5308737754821777,1.1495425998508373,1
530,38,5,20,1.5633831024169922,1.7272018845780583,1
531,38,5,20,1.595045804977417,2.206398010014323,1
532,38,5,20,1.6266858577728271,2.6151611950736724,1
533,38,5,20,1.6584546566009521,2.9654238016185506,1
534,38,5,20,1.6911935806274414,3.2726422639755235,1
535,38,5,20,1.7229571342468262,3.52630161013996,1
